,000300.SH,000905.SH,CBA00651.CS,CBA04031.CS,H11062.CSI,H11063.CSI,H11064.CSI,H11065.CSI
2019-07-09,3793.1297,4881.6235,189.9563,215.4015,125.7332,170.6844,124.5186,245.5908
2019-07-10,3786.739,4843.8649,189.9699,215.364,125.9343,170.8099,126.0799,243.6593
2019-07-11,3785.221,4844.5474,190.0972,215.3789,125.8969,171.4567,125.9151,247.0686
2019-07-12,3808.7311,4861.5679,190.2273,215.3853,125.9206,170.9389,123.8202,247.8342
2019-07-15,3824.1878,4925.3243,190.1343,215.4447,127.1821,172.7504,124.2695,249.7326
2019-07-16,3806.8449,4932.0458,190.2315,215.467,126.4409,173.649,122.9363,250.3926
2019-07-17,3804.6384,4929.085,190.1602,215.4559,126.1297,173.7427,123.2374,250.4629
2019-07-18,3768.4019,4844.1087,190.3608,215.5008,125.9954,174.0315,123.6616,249.2501
2019-07-19,3807.9551,4878.6903,190.4639,215.523,125.8476,176.6711,123.2786,248.9207
2019-07-22,3781.6832,4776.5749,190.5566,215.6288,125.6881,173.7783,122.3263,246.8167
2019-07-23,3789.9135,4823.9182,190.6146,215.6543,125.7062,173.2855,121.5396,247.794
2019-07-24,3819.8325,4873.0271,190.4395,215.7292,126.1622,172.343,121.1463,246.9494
2019-07-25,3851.0665,4891.6432,190.551,215.7402,126.3674,172.6192,121.1517,247.5157
2019-07-26,3858.5688,4898.1099,190.5133,215.7959,126.3224,172.8641,121.0822,251.0929
2019-07-29,3854.2704,4897.0183,190.4,215.8742,126.281,171.9239,120.4542,249.6486
2019-07-30,3870.3176,4922.9175,190.48,215.8879,126.463,173.2439,121.0083,248.9039
2019-07-31,3835.3589,4903.203,190.698,215.9057,126.5108,172.3958,121.5393,248.9697
2019-08-01,3803.4694,4870.469,190.8173,215.9626,125.8391,170.826,121.3044,245.8458
2019-08-02,3747.4379,4809.9198,191.4563,216.0568,126.0857,170.7253,119.7142,239.8314
2019-08-05,3675.6884,4751.9846,191.9834,216.2485,126.76,170.3957,118.2094,237.4411
2019-08-06,3636.3289,4650.5627,191.9695,216.3112,127.3183,170.0196,119.5094,236.3391
2019-08-07,3621.431,4626.3641,192.0468,216.3915,127.3838,169.2546,119.6452,235.7557
2019-08-08,3669.2936,4656.1009,192.0135,216.4899,127.5089,170.7171,120.2785,234.8705
2019-08-09,3633.5296,4600.3526,192.3544,216.5328,128.858,169.7812,120.9875,230.7804
2019-08-12,3699.1047,4685.045,192.2274,216.6406,129.2163,169.8412,120.8715,235.1218
2019-08-13,3665.7515,4658.3884,192.6106,216.7346,130.0274,170.742,120.5865,233.2399
2019-08-14,3682.4015,4683.8403,192.569,216.8194,129.2365,169.7896,121.4296,233.4855
2019-08-15,3694.0006,4706.5504,192.6444,216.9511,128.8012,170.068,120.4881,232.6014
2019-08-16,3710.5386,4722.6625,192.6092,217.008,128.6302,170.5273,120.0963,232.5859
2019-08-19,3791.0946,4875.0363,192.6943,217.1286,128.5695,170.34,121.3259,233.7609
2019-08-20,3787.7324,4872.6061,192.5945,217.2201,128.9546,169.3167,121.1961,234.1128
2019-08-21,3781.7579,4882.7213,192.3282,217.2384,128.7145,168.5284,119.5704,232.8493
2019-08-22,3793.5061,4887.9142,192.3219,217.3198,129.7953,168.6384,118.9987,232.3989
2019-08-23,3820.8638,4887.9024,192.2971,217.3394,130.128,169.176,118.8718,231.8458
2019-08-26,3765.9105,4855.4584,192.5338,217.4686,130.2228,168.8009,118.7982,226.6855
2019-08-27,3816.9459,4936.1238,192.4987,217.4665,128.9551,168.4414,118.6018,225.7165
2019-08-28,3802.5844,4928.1935,192.4649,217.5139,129.6315,169.4064,119.5066,226.7106
2019-08-29,3790.1867,4934.1838,192.7567,217.632,129.7407,169.3245,118.5176,223.9659
2019-08-30,3799.5863,4886.494,192.4585,217.6402,128.9745,170.4001,119.6314,227.0712
2019-09-02,3848.3198,5008.2958,192.318,217.7738,129.3731,172.1106,120.3135,228.0772
2019-09-03,3853.6106,5044.1805,192.4141,217.7115,129.6834,173.4554,120.9381,225.7706
2019-09-04,3886.0012,5093.2662,192.5774,217.7445,129.8803,174.7674,122.1489,227.9504
2019-09-05,3925.323,5138.4051,193.0788,217.7767,128.6082,175.0636,121.874,229.4765
2019-09-06,3948.5075,5154.6378,193.0809,217.7761,128.1536,172.3932,121.5882,229.6743
2019-09-09,3972.9484,5263.4594,193.0487,217.8969,127.6188,174.087,123.3497,233.3931
2019-09-10,3959.265,5245.305,192.772,217.9704,127.5432,173.6791,122.7343,233.0159
2019-09-11,3930.0999,5217.2913,192.6859,218.022,127.3235,174.0483,122.2728,233.7998
2019-09-12,3972.3799,5242.6115,192.2135,218.0893,126.9043,175.2205,121.8529,234.0426
2019-09-16,3957.7154,5250.3398,192.2398,218.1939,127.6211,173.9951,125.2104,237.6068
2019-09-17,3891.2208,5140.4502,192.0926,218.2257,128.2234,172.7657,126.8356,238.7885
2019-09-18,3910.0837,5141.0381,191.6878,218.2874,127.5277,172.6292,124.2641,235.8734
2019-09-19,3924.3823,5191.6687,191.9241,218.2652,127.0568,170.6258,123.0471,233.3857
2019-09-20,3935.6511,5204.4848,191.9838,218.2938,126.5256,170.8068,123.343,231.743
2019-09-23,3890.6616,5171.484,192.0599,218.3873,126.2657,172.6209,124.4538,234.3989
2019-09-24,3901.0758,5180.7418,191.852,218.4232,125.167,172.1571,123.7065,227.7909
2019-09-25,3870.9837,5087.0091,191.9078,218.4754,125.6213,171.9606,123.5422,227.8537
2019-09-26,3841.1388,4970.2403,191.7017,218.5252,125.2864,170.9948,122.9035,227.092
2019-09-27,3852.6534,5005.6299,191.5175,218.4535,123.9409,170.3822,121.476,225.0442
2019-09-30,3814.5282,4940.903,191.5905,218.5865,123.552,170.7714,122.5384,225.0852
2019-10-08,3837.6791,4941.7607,192.19,218.8502,125.3427,169.8782,121.9927,224.9438
2019-10-09,3843.2392,4982.9535,192.1852,218.8882,126.56,170.1323,122.4791,223.6967
2019-10-10,3874.6391,5046.3594,192.0326,218.9185,126.8159,170.4144,122.3709,223.509
2019-10-11,3911.7253,5055.5165,191.6528,218.9534,127.376,170.1422,122.0017,224.9509
2019-10-14,3953.2411,5131.1312,191.6156,219.0299,126.8446,168.5895,122.4133,221.3846
2019-10-15,3936.2498,5061.0029,191.5357,219.0123,126.6359,168.3599,120.9818,220.1715
2019-10-16,3922.6854,5038.356,191.62,219.0816,127.1317,166.9353,119.9256,217.4312
2019-10-17,3925.2216,5029.854,191.7486,219.1241,127.2124,166.7885,119.6888,217.4679
2019-10-18,3869.3777,4961.8072,191.4575,219.1675,127.5192,166.7561,120.4985,217.3556
2019-10-21,3880.8398,4951.0354,191.0498,219.3004,129.0121,166.4272,119.0938,215.3564
2019-10-22,3895.8809,5005.5525,191.0769,219.3161,128.6436,166.597,119.5817,215.3317
2019-10-23,3871.0848,4967.1949,191.0434,219.3467,128.9582,167.031,119.6042,216.9066
2019-10-24,3870.6678,4958.2465,191.0504,219.3198,129.0095,167.9588,120.1107,218.0539
2019-10-25,3896.7923,4994.5684,190.8458,219.3615,129.2812,168.7136,119.4616,219.0796
2019-10-28,3926.585,5084.4677,190.2,219.443,129.0316,168.5656,118.5522,216.7498
2019-10-29,3910.226,5007.7126,190.1982,219.4407,129.7409,168.1048,118.8167,217.1686
2019-10-30,3891.2255,4947.8954,189.9913,219.4633,130.2562,168.7105,119.2432,216.0744
2019-10-31,3886.7519,4917.4174,190.4246,219.3639,130.0273,168.2889,119.4233,214.4725
2019-11-01,3952.3872,4962.3495,190.5886,219.4288,130.2666,168.7716,118.9283,214.1401
2019-11-04,3978.1216,4987.8364,190.3637,219.5356,130.6905,168.486,118.9533,213.6088
2019-11-05,4002.8128,5025.3029,191.0151,219.5563,131.4374,168.5624,120.4803,216.3916
2019-11-06,3984.8816,4974.7343,190.9732,219.6612,130.3427,167.5558,119.4206,214.9923
2019-11-07,3991.8749,5007.0666,190.8834,219.7475,129.8595,167.3644,118.8593,214.8025
2019-11-08,3973.0107,4988.2938,190.8597,219.7703,130.1866,166.0438,117.976,215.278
2019-11-11,3902.9783,4876.1594,191.2553,219.9165,130.2311,165.006,117.0834,211.095
2019-11-12,3903.6888,4881.6144,191.2297,220.0002,130.1812,165.4018,117.8918,212.5001
2019-11-13,3899.9815,4875.543,191.4969,220.0779,130.1291,165.2503,117.5019,211.9432
2019-11-14,3905.857,4912.1075,191.3,220.1323,129.552,166.2915,118.0035,214.6353
2019-11-15,3877.0892,4868.4367,191.4816,220.1593,129.0971,166.0693,116.9248,213.5841
2019-11-18,3907.9291,4892.4609,192.1187,220.3289,129.3232,166.1046,117.9811,213.6832
2019-11-19,3947.0392,4975.1128,192.4829,220.4154,129.2285,166.6319,117.5722,216.9924
2019-11-20,3907.8641,4946.2757,192.4621,220.5145,130.322,166.872,118.5901,216.3862
2019-11-21,3889.598,4945.7188,192.4862,220.6612,129.6403,166.5028,119.4532,216.9487
2019-11-22,3849.9948,4904.0828,192.5149,220.7255,129.5204,166.5895,119.5393,218.3513
2019-11-25,3878.2061,4901.5021,192.2786,220.8208,129.8473,167.1837,120.9134,223.5837
2019-11-26,3891.6533,4882.1624,192.4568,220.8795,129.0786,166.0401,119.8225,220.0733
2019-11-27,3875.6186,4904.2568,192.4783,220.9443,128.3987,165.9725,119.6151,219.9045
2019-11-28,3862.3029,4889.2595,192.5247,221.0239,128.3005,166.0502,119.4729,219.2541
2019-11-29,3828.6706,4894.9416,192.6265,221.0639,128.9768,165.7624,119.813,219.9214
2019-12-02,3836.0589,4905.4209,192.2287,221.1906,128.6209,165.7148,119.7097,218.9428
2019-12-03,3851.0873,4926.4548,192.4632,221.2198,129.1062,165.1821,120.3674,218.8221
2019-12-04,3849.819,4920.6682,192.5164,221.2717,129.1461,165.6925,120.5869,219.0404
2019-12-05,3879.3638,4967.6021,192.5522,221.3152,129.3442,165.3467,122.3019,219.705
2019-12-06,3902.3853,5010.5104,192.5842,221.3533,129.8692,165.5445,122.4259,220.2675
2019-12-09,3895.4468,5024.604,192.61,221.4828,130.464,167.1107,122.5704,224.3519
2019-12-10,3900.3843,5049.0514,192.6784,221.5431,130.4962,167.3765,122.3174,224.1648
2019-12-11,3902.7492,5027.2784,192.8372,221.6137,130.4188,168.5475,122.098,223.8623
2019-12-12,3891.0242,5012.0011,192.8577,221.6616,130.5305,168.9125,122.8601,222.8401
2019-12-13,3968.2211,5073.6858,192.8181,221.7211,130.6905,168.52,122.4886,222.91
2019-12-16,3987.5464,5166.0391,192.8903,221.803,130.8352,168.2684,123.013,223.3577
2019-12-17,4041.7996,5236.0624,192.6836,221.8126,131.1758,168.3138,123.4886,224.3319
2019-12-18,4032.7826,5235.1248,192.7349,221.828,130.7558,167.8347,122.382,224.7167
2019-12-19,4027.1495,5241.7376,192.7976,221.8574,130.8088,168.749,121.6812,226.4146
2019-12-20,4017.2527,5184.6752,193.1915,221.8816,131.2993,168.5484,122.1037,225.9874
2019-12-23,3967.0962,5084.3505,193.3789,221.9908,131.117,169.3649,121.6082,224.7208
2019-12-24,3992.9581,5162.0702,193.5926,222.0435,131.165,169.678,122.2083,224.015
2019-12-25,3990.8671,5183.0986,193.6737,222.086,131.0336,169.4917,122.4749,223.9749
2019-12-26,4025.9879,5219.1404,194.1382,222.1575,131.5218,169.9342,122.6883,223.8214
2019-12-27,4022.0278,5179.1929,194.0932,222.2152,132.8987,169.9749,123.5714,225.2202
2019-12-30,4081.6334,5241.9383,194.0839,222.3554,133.7736,170.1502,124.4417,225.8976
2019-12-31,4096.5821,5267.6622,194.2527,222.3927,134.4396,170.3549,123.3163,226.4988
2020-01-02,4152.2408,5366.1375,193.9853,222.463,134.4663,169.9673,123.1336,225.8757
2020-01-03,4144.9649,5380.6372,193.9007,222.573,134.2806,170.1704,123.9746,226.957
2020-01-06,4129.2954,5434.8503,194.1128,222.7298,134.0199,171.4404,126.2858,229.744
2020-01-07,4160.2274,5499.8395,194.0333,222.7539,134.9915,171.2867,125.5114,229.9613
2020-01-08,4112.3172,5423.7966,194.0959,222.8251,134.4738,173.0396,126.7053,232.8309
2020-01-09,4164.3697,5497.5429,194.2316,222.8856,134.6376,172.2038,125.0328,229.9003
2020-01-10,4163.1849,5480.2279,194.5776,222.9407,134.4613,170.666,125.2669,229.6908
2020-01-13,4203.9883,5559.6272,194.6243,223.1,134.3581,170.2503,126.7452,227.2009
2020-01-14,4189.8862,5542.3316,194.5053,223.1446,133.2965,170.0872,125.9462,227.6989
2020-01-15,4166.7344,5530.0266,194.5689,223.1984,132.9277,169.9483,125.0268,225.7274
2020-01-16,4149.0434,5527.6676,194.5979,223.2295,132.8658,170.4733,124.6473,226.3401
2020-01-17,4154.853,5510.0453,194.7334,223.2703,132.9405,170.951,124.1477,227.5665
2020-01-20,4185.8304,5587.5359,195.0787,223.41,132.6639,170.9416,124.4011,228.4991
2020-01-21,4114.3085,5523.9419,195.6645,223.4622,131.4794,170.3331,122.7875,226.301
2020-01-22,4131.9311,5575.5126,195.7581,223.5368,131.3956,170.0498,121.7417,226.3591
2020-01-23,4003.9013,5377.7411,196.2417,223.5905,130.2906,168.0489,120.3294,223.6681
2020-02-03,3688.3578,4910.9011,198.566,224.6458,124.8865,161.8925,112.3818,213.6618
2020-02-04,3785.6376,4996.4743,198.4469,224.6156,127.0551,162.4279,111.941,217.3604
2020-02-05,3828.5272,5123.9619,198.3371,224.7215,128.0078,161.8784,112.866,217.5677
2020-02-06,3899.7751,5282.8922,198.5428,224.7824,129.4606,162.6182,113.982,220.571
2020-02-07,3899.8693,5327.0369,198.9363,224.8764,129.6721,162.7903,114.0829,220.5343
2020-02-10,3916.0052,5388.4349,199.1409,225.0671,129.4216,162.2507,113.8689,220.4443
2020-02-11,3952.4643,5361.2768,198.6556,225.1028,129.1205,164.0037,114.5174,225.3505
2020-02-12,3984.4325,5459.9461,198.6136,225.2725,128.5213,164.1758,114.2013,228.0363
2020-02-13,3959.9188,5412.8418,198.6601,225.3314,128.7869,164.7566,114.1179,227.4865
2020-02-14,3987.7342,5420.8025,198.2555,225.4326,127.9563,165.0962,114.5605,227.8036
2020-02-17,4077.4241,5594.4366,197.9857,225.623,129.9856,166.404,115.4994,227.1136
2020-02-18,4057.5108,5660.8142,198.1623,225.7045,128.5658,166.1171,115.0253,224.9669
2020-02-19,4051.3107,5603.2626,198.0894,225.7822,128.6053,166.9452,115.8522,225.4367
2020-02-20,4144.6561,5706.7127,197.9659,225.8698,129.1576,168.3824,116.8621,228.3899
2020-02-21,4149.4903,5784.0321,198.4082,225.9342,129.104,169.0089,116.9453,227.061
2020-02-24,4132.8388,5865.4665,198.8172,226.0414,128.001,169.3782,115.4153,226.0162
2020-02-25,4123.8543,5897.7219,198.7867,226.114,128.0326,168.4019,116.1655,226.3496
2020-02-26,4073.0152,5743.3929,198.9269,226.1953,127.0451,166.7752,114.4246,222.764
2020-02-27,4084.8759,5753.7277,199.327,226.2357,126.6188,165.9446,113.3246,219.1542
2020-02-28,3940.0488,5451.2897,199.9681,226.3094,123.7995,162.0804,109.9746,216.2523
2020-03-02,4069.6662,5656.4193,199.949,226.4176,126.6458,164.4289,112.3543,221.6311
2020-03-03,4091.3615,5710.0235,199.8938,226.5011,126.6022,164.3399,113.0263,221.201
2020-03-04,4115.0524,5716.5112,200.721,226.6505,126.7716,165.8838,113.1959,221.5165
2020-03-05,4206.7251,5801.1199,200.6814,226.6915,127.671,166.0734,113.2589,221.2428
2020-03-06,4138.5072,5763.8602,201.3504,226.7204,126.6954,165.6794,112.1387,218.408
2020-03-09,3997.1325,5525.8167,202.7509,226.9201,123.7941,162.9182,106.9443,216.6393
2020-03-10,4082.7315,5675.1113,201.5374,226.8621,124.9215,165.1946,107.0474,215.1623
2020-03-11,4028.4289,5589.5311,201.5032,226.7885,124.1907,164.644,106.1416,213.916
2020-03-12,3950.9111,5493.8838,201.3503,226.799,122.4367,163.5988,104.7115,213.4957
2020-03-13,3895.3128,5457.2006,200.7511,226.5786,122.0312,162.6379,104.737,217.9336
2020-03-16,3727.8398,5200.1142,200.7693,226.5119,121.2428,159.5088,102.6907,213.9954
2020-03-17,3709.6822,5212.0619,200.2925,226.4242,121.7804,157.3317,102.0688,214.5095
2020-03-18,3636.2565,5119.4716,200.2606,226.5003,121.0598,154.4696,99.2438,211.5537
2020-03-19,3589.0926,5157.8235,200.1107,226.4422,120.6204,151.4491,96.9395,209.2136
2020-03-20,3653.2239,5219.2809,200.4445,226.4242,121.8976,152.3271,98.7173,206.96
2020-03-23,3530.3058,4998.9095,201.1306,226.5132,122.6265,147.8229,95.6248,202.8325
2020-03-24,3625.1146,5096.0408,201.2582,226.6387,122.7664,152.2963,95.4865,207.7035
2020-03-25,3722.5181,5217.4237,201.3839,226.65,124.3663,155.1185,95.6135,208.0955
2020-03-26,3698.0472,5166.1091,201.846,226.6822,122.6433,154.2041,93.9237,206.0041
2020-03-27,3710.0605,5137.3371,201.6914,226.7823,123.7642,155.3098,91.9926,206.1772
2020-03-30,3674.1108,5027.4856,201.6445,226.8225,124.0637,152.2806,88.5096,201.0503
2020-03-31,3686.1551,5041.4534,202.0131,226.897,123.4854,152.6961,90.6768,200.1583
2020-04-01,3675.0758,5019.2187,202.5153,226.8604,121.3923,150.3834,89.8598,193.8151
2020-04-02,3734.5306,5147.2019,202.1642,226.932,121.7732,152.4408,93.688,200.2279
2020-04-03,3713.2183,5107.0393,201.8882,226.9089,120.7207,152.4792,94.3557,195.4645
2020-04-07,3798.0214,5267.073,203.2395,227.1777,122.1434,154.7244,96.9112,197.8342
2020-04-08,3780.3445,5271.7961,203.6774,227.3489,123.7538,155.2735,96.7004,199.3636
2020-04-09,3792.8105,5322.4614,203.3129,227.4892,124.3116,156.3021,98.6684,200.9704
2020-04-10,3769.1782,5208.5102,203.1285,227.6278,123.8466,158.399,99.6669,203.1245
2020-04-13,3753.2566,5169.1757,202.9427,227.7068,123.133,158.1651,98.953,202.1874
2020-04-14,3825.6991,5288.593,203.0305,227.7782,122.9246,159.1717,98.0292,201.3947
2020-04-15,3797.3623,5268.7497,203.2923,227.9111,123.1805,158.773,97.9931,200.0339
2020-04-16,3802.3806,5316.9707,203.7639,227.9864,121.9885,159.3792,97.0505,200.3344
2020-04-17,3839.4871,5318.4547,203.4035,228.0697,122.6336,159.7646,97.8155,200.812
2020-04-20,3853.4551,5381.7857,203.0747,228.1074,122.0328,159.9988,97.697,199.4398
2020-04-21,3808.0474,5343.8806,203.254,228.1841,120.3201,158.3235,94.4019,194.9407
2020-04-22,3839.3834,5387.6233,203.4923,228.2052,121.5458,158.0573,91.9267,194.67
2020-04-23,3829.7525,5357.7904,204.3419,228.4087,122.9154,159.0268,96.466,195.1085
2020-04-24,3796.9721,5273.5474,204.6607,228.4925,122.855,159.4922,95.9724,197.0618
2020-04-27,3822.769,5265.7248,204.4119,228.6721,123.0369,159.5598,95.8282,194.015
2020-04-28,3849.1465,5227.846,204.6828,228.7061,122.2823,158.3763,96.1488,189.0655
2020-04-29,3867.032,5226.8116,205.1344,228.7629,122.6262,159.0238,96.6905,191.2804
2020-04-30,3912.5772,5353.8595,204.6456,228.8322,123.2482,160.5244,98.3334,195.4005
2020-05-06,3936.2539,5451.3159,204.1289,229.0371,122.9858,160.8121,100.4906,197.7441
2020-05-07,3924.8946,5445.7519,203.0869,228.9216,123.6615,161.8322,99.9084,200.0987
2020-05-08,3963.6217,5507.6965,203.2183,228.8002,123.8289,163.5994,100.1466,201.324
2020-05-11,3960.1803,5496.192,202.4908,228.6674,124.1716,163.3379,99.2024,199.5407
2020-05-12,3960.2378,5512.464,202.6057,228.6066,123.4496,163.1863,98.6007,201.7351
2020-05-13,3968.2529,5536.2802,202.3149,228.6668,123.581,163.5042,99.1186,200.503
2020-05-14,3925.2177,5487.107,202.3343,228.6022,122.2713,163.5281,99.1541,204.3589
2020-05-15,3912.8159,5507.9336,202.6077,228.6438,123.0282,165.4907,100.5355,205.1177
2020-05-18,3922.9117,5478.8218,202.1348,228.7536,123.8532,168.7197,100.2581,209.2411
2020-05-19,3956.2495,5547.8759,202.0254,228.7425,124.2171,169.7025,100.6551,211.9806
2020-05-20,3935.222,5489.7024,202.363,228.76,124.484,170.1591,102.5019,211.3216
2020-05-21,3913.7949,5426.1745,202.44,228.7737,124.3635,170.7772,102.8952,213.2972
2020-05-22,3824.064,5328.2268,203.4344,228.8445,123.5581,168.4772,100.4689,209.232
2020-05-25,3829.3245,5316.6036,202.7657,228.9335,123.5734,168.8098,101.2931,213.5822
2020-05-26,3872.7701,5420.2126,201.969,228.8811,124.6814,168.5654,102.0529,213.9568
2020-05-27,3845.6135,5369.4992,201.7746,228.8232,125.1373,167.9443,102.0439,212.5863
2020-05-28,3856.6324,5361.167,202.0427,228.7767,125.3606,168.9256,102.2471,212.485
2020-05-29,3867.0232,5406.3403,202.2849,228.7831,125.7119,171.5007,101.6187,213.9735
2020-06-01,3971.3402,5569.48,201.9205,228.8258,126.0676,173.207,103.9436,216.0355
2020-06-02,3983.5677,5566.4438,201.0534,228.5918,125.9161,173.6415,103.9538,218.3483
2020-06-03,3983.6477,5572.3125,200.648,228.1253,126.6065,173.1357,104.941,220.1356
2020-06-04,3982.1851,5576.7535,200.2224,227.9659,126.8161,171.3405,103.5077,220.3541
2020-06-05,4001.2509,5585.4231,199.9854,227.5577,127.4131,171.6718,104.0024,220.5518
2020-06-08,4021.9549,5575.3036,200.4704,227.4871,127.1775,173.8232,105.0798,223.176
2020-06-09,4047.0293,5610.3774,200.4619,227.6262,127.831,173.7092,104.859,222.5301
2020-06-10,4039.7051,5615.2417,200.4497,227.6709,127.0501,173.7168,104.4989,222.9215
2020-06-11,3995.8846,5589.1019,200.9999,227.772,126.6266,173.9678,103.7631,222.5132
2020-06-12,4003.0829,5591.4871,201.2939,227.9004,126.7882,174.7214,103.3441,222.0386
2020-06-15,3954.9883,5590.6435,201.0988,228.0695,125.6564,172.6182,102.3385,218.3625
2020-06-16,4014.5702,5695.3007,200.1506,228.0947,126.8338,174.8739,104.2174,220.8668
2020-06-17,4017.5941,5735.4183,199.6547,228.0871,126.7594,174.2428,104.2117,219.9259
2020-06-18,4044.3842,5734.403,200.0608,228.1112,126.8653,174.5042,104.1412,221.8101
2020-06-19,4098.7095,5787.1482,199.875,228.1617,127.2708,175.8709,104.9129,223.6512
2020-06-22,4102.0459,5784.0269,199.4587,228.1894,126.8833,175.3003,104.3367,221.8954
2020-06-23,4121.7944,5804.343,199.4033,227.9338,126.5632,175.2627,104.7477,221.8472
2020-06-24,4138.9895,5789.0893,199.8088,227.9617,126.4799,176.1134,104.6908,222.2582
2020-06-29,4109.7164,5762.4378,200.0388,228.1578,125.3146,174.638,102.9934,216.3571
2020-06-30,4163.9637,5864.4164,200.3639,228.1953,125.6403,175.5673,104.0463,217.4848
2020-07-01,4247.7835,5881.8875,200.1747,228.2809,126.7393,176.1928,104.448,217.0291
2020-07-02,4335.8445,5975.2794,200.178,228.393,127.7247,175.6467,105.3455,218.0575
2020-07-03,4419.5955,6051.5099,199.6991,228.4576,128.1957,176.5268,106.2412,218.2107
2020-07-06,4670.0949,6299.8551,198.362,228.3218,129.0964,176.8959,107.4833,217.8904
2020-07-07,4698.1264,6380.0276,198.0717,228.0324,128.2381,177.7794,106.873,217.8322
2020-07-08,4774.0042,6535.4151,197.5446,227.8972,128.656,180.0571,107.1311,220.485
2020-07-09,4840.7712,6693.7452,196.9911,227.4931,129.4148,181.7208,107.5912,220.7392
2020-07-10,4753.1333,6676.4373,197.5819,227.3324,128.6492,180.5782,105.8447,217.4731
2020-07-13,4852.9612,6899.5175,197.5168,227.1992,128.4935,185.2676,107.3793,221.3845
2020-07-14,4806.6902,6807.727,197.942,227.1463,128.7198,184.9063,107.3405,219.6174
